from,to,share
EP23490,E100000131423,100.0
EP23491,E100000131350,100.0
EP23492,E100000131431,100.0
EP23493,E100000131343,100.0
EP23494,E100000131383,100.0
EP23495,E100000131369,100.0
EP23496,E100000131326,100.0
EP23497,E100000131411,100.0
EP23498,E100000131417,100.0
EP23499,E100000131421,100.0
EP23500,E100000131422,100.0
EP23501,E100000131380,100.0
EP23502,E100000131433,100.0
EP23503,E100000131438,100.0
EP23504,E100000131443,100.0
EP23505,E100000131445,100.0
EP23506,E100000131444,100.0
EP23507,E100000131461,100.0
EP23508,E100000131463,100.0
EP23509,E100000131462,100.0
EP23510,E100000131465,100.0
EP23511,E100000131478,100.0
EP23512,E100000131466,100.0
EP23513,E100000131489,100.0
EP23514,E100000131491,100.0
EP23515,E100000131522,100.0
EP23516,E100000131488,100.0
EP23517,E100000131486,100.0
EP23518,E100000131550,100.0
EP23519,E100000131531,100.0
EP23520,E100000131551,100.0
EP23521,E100000131534,100.0
EP23522,E100000131532,100.0
EP23523,E100000131538,100.0
EP23524,E100000131541,100.0
EP23525,E100000131529,100.0
EP23526,E100000131533,100.0
EP23527,E100000131549,100.0
EP23528,E100000131552,100.0
EP23529,E100000131581,100.0
EP23530,E100000131577,100.0
EP23531,E100000131578,100.0
EP23532,E100000131582,100.0
EP23533,E100000131587,100.0
EP23534,E100000131572,100.0
EP23535,E100000131575,100.0
EP23536,E100000131609,100.0
EP23537,E100001013367,100.0
EP23538,E100000131628,100.0
EP23539,E100000131631,100.0
EP23540,E100000131626,100.0
EP23541,E100000131646,100.0
EP23542,E100000131647,100.0
EP23543,E100000131655,100.0
EP23544,E100000131656,100.0
EP23545,E100000131661,100.0
EP23546,E100000131670,100.0
EP23547,E100000131673,100.0
EP23548,E100000131711,100.0
EP23549,E100000131709,100.0
EP23550,E100000131699,100.0
EP23551,E100000131706,100.0
EP23552,E100000131698,100.0
EP23553,E100000131701,100.0
EP23554,E100000131705,100.0
EP23555,E100000131710,100.0
EP23556,E100001013361,100.0
EP23557,E100000131700,100.0
EP23558,E100000131734,100.0
EP23559,E100000131737,100.0
EP23560,E100000131735,100.0
EP23561,E100000131736,100.0
EP23562,E100000131818,100.0
EP23563,E100001013642,100.0
EP23564,E100000131764,100.0
EP23565,E100000131771,100.0
EP23566,E100000131776,100.0
EP23567,E100000131779,100.0
EP23568,E100000131760,100.0
EP23569,E100000131792,100.0
EP23570,E100000131767,100.0
EP23571,E100000131772,100.0
EP23572,E100000131785,100.0
EP23573,E100000131773,100.0
EP23574,E100000131774,100.0
EP23575,E100001010093,100.0
EP23576,E100000131775,100.0
EP23577,E100000131781,100.0
EP23578,E100000131822,100.0
EP23579,E100000131815,100.0
EP23580,E100000131807,100.0
EP23581,E100000131809,100.0
EP23582,E100000131787,100.0
EP23583,E100000131780,100.0
EP23584,E100000131829,100.0
EP23585,E100000131836,100.0
EP23586,E100000131837,100.0
EP23587,E100000131841,100.0
EP23588,E100000131860,100.0
EP23589,E100000131861,100.0
EP23590,E100000131862,100.0
EP23591,E100000131872,100.0
EP23592,E100000131871,100.0
EP23593,E100000131880,100.0
EP23594,E100000131881,100.0
EP23595,E100000131883,100.0
EP23596,E100000131886,100.0
EP23597,E100000131953,100.0
EP23598,E100000131902,100.0
EP23599,E100000131903,100.0
EP23600,E100000131904,100.0
EP23601,E100000131909,100.0
EP23602,E100000131923,100.0
EP23603,E100000131924,100.0
EP23604,E100000131950,100.0
EP23605,E100000131949,100.0
EP23606,E100000131925,100.0
EP23607,E100000131995,100.0
EP23608,E100000131965,100.0
EP23609,E100000131993,100.0
EP23610,E100000132038,100.0
EP23611,E100000132045,100.0
EP23612,E100000132081,100.0
EP23613,E100000132068,100.0
EP23614,E100000132037,100.0
EP23615,E100000132039,100.0
EP23616,E100000132020,100.0
EP23617,E100000132041,100.0
EP23618,E100000132022,100.0
EP23619,E100000132026,100.0
EP23620,E100000132042,100.0
EP23621,E100000132023,100.0
EP23622,E100000132071,100.0
EP23623,E100000132083,100.0
EP23624,E100000132082,100.0
EP23625,E100000132072,100.0
EP23626,E100000132046,100.0
EP23627,E100000132085,100.0
EP23628,E100000132034,100.0
EP23629,E100000132101,100.0
EP23630,E100000132136,100.0
EP23631,E100000132124,100.0
EP23632,E100000132132,100.0
EP23633,E100000132116,100.0
EP23634,E100000132102,100.0
EP23635,E100000132146,100.0
EP23636,E100000132145,100.0
EP23637,E100000132236,100.0
EP23638,E100000132171,100.0
EP23639,E100000132174,100.0
EP23640,E100000132175,100.0
EP23641,E100000132176,100.0
EP23642,E100000132237,100.0
EP23643,E100000132245,100.0
EP23644,E100000132249,100.0
EP23645,E100000132246,100.0
EP23646,E100000132223,100.0
EP23647,E100000132173,100.0
EP23648,E100000132185,100.0
EP23649,E100000132186,100.0
EP23650,E100001000863,100.0
EP23651,E100000132189,100.0
EP23652,E100000132253,100.0
EP23653,E100000132179,100.0
EP23654,E100000132180,100.0
EP23655,E100000132162,100.0
EP23656,E100000132239,100.0
EP23657,E100000132240,100.0
EP23658,E100000132255,100.0
EP23659,E100000132254,100.0
EP23660,E100000132168,100.0
EP23661,E100000132181,100.0
EP23662,E100000132250,100.0
EP23663,E100000132251,100.0
EP23664,E100000132252,100.0
EP23665,E100000132271,100.0
EP23666,E100000132272,100.0
EP23667,E100000132290,100.0
EP23668,E100000132278,100.0
EP23669,E100000132279,100.0
EP23670,E100000132280,100.0
EP23671,E100000132283,100.0
EP23672,E100000132302,100.0
EP23673,E100000132294,100.0
EP23674,E100000132313,100.0
EP23675,E100000132303,100.0
EP23676,E100000132276,100.0
EP23677,E100000132308,100.0
EP23678,E100000132293,100.0
EP23679,E100000132312,100.0
EP23680,E100000132314,100.0
EP23681,E100000132298,100.0
EP23682,E100000132326,100.0
EP23683,E100001013815,100.0
EP23684,E100000132323,100.0
EP23685,E100000132321,100.0
EP23686,E100000132334,100.0
EP23687,E100000132360,100.0
EP23688,E100000132359,100.0
EP23689,E100000132343,100.0
EP23690,E100000132373,100.0
EP23691,E100000132378,100.0
EP23692,E100001010314,100.0
EP23693,E100000132178,100.0
EP23694,E100000132201,100.0
EP23695,E100000132201,100.0
EP23696,E100001010050,100.0
EP23697,E100001010050,100.0
EP23698,E100001013282,100.0
EP23699,E100001013326,100.0
EP23700,E100001013346,100.0
EP23701,E100001013339,100.0
EP23702,E100000131561,100.0
EP23703,E100000132192,100.0
EP23704,E100001010714,100.0
EP23705,E100000131447,100.0
EP23706,E100001010751,100.0
EP23707,E100001010752,100.0
EP23708,E100001010752,100.0
EP23709,E100001010380,100.0
EP23710,E100001010380,100.0
EP23711,E100000131636,100.0
EP23712,E100001010766,100.0
EP23713,E100001000835,100.0
EP23714,E100000131824,100.0
EP23715,E100000131824,100.0
EP23716,E100001010789,100.0
EP23717,E100001010789,100.0
EP23718,E100001010791,100.0
EP23719,E100000132119,100.0
EP23720,E100000131546,100.0
EP23721,E100000131546,100.0
EP23722,E100001010249,100.0
EP23723,E100001010249,100.0
EP23724,E100001010794,100.0
EP23725,E100001010800,100.0
EP23726,E100001010638,100.0
EP23727,E100000132025,100.0
EP23728,E100001010074,100.0
EP23729,E100000131547,100.0
EP23730,E100001010668,100.0
EP23731,E100001010668,100.0
EP23732,E100000131269,100.0
EP23733,E100000131713,100.0
EP23734,E100000132265,100.0
EP23735,E100001010653,100.0
EP23736,E100001010836,100.0
EP23737,E100001010836,100.0
EP23738,E100000132381,100.0
EP23739,E100000132339,100.0
EP23740,E100000132205,100.0
EP23741,E100000132385,100.0
EP23742,E100000132118,100.0
EP23743,E100000132118,100.0
EP23744,E100000132118,100.0
EP23745,E100000132118,100.0
EP23746,E100000132118,100.0
EP23747,E100000132118,100.0
EP23748,E100000132118,100.0
EP23749,E100000132118,100.0
EP23750,E100000132165,100.0
EP23751,E100000132284,100.0
EP23752,E100000132289,100.0
EP23753,E100000131239,100.0
EP23754,E100001000604,100.0
EP23755,E100000131590,100.0
EP23756,E100000132364,100.0
EP23757,E100001013517,100.0
EP23758,E100001010312,100.0
EP23759,E100000132080,100.0
EP23760,E100000132004,100.0
EP23761,E100000131502,100.0
EP23762,E100001000604,100.0
EP23763,E100001010983,100.0
EP23764,E100001010281,100.0
EP23765,E100001013158,100.0
EP23766,E100001013393,100.0
EP23767,E100001010084,54.29
EP23768,E100000131354,100.0
EP23769,E100001010867,100.0
EP23770,E100001012791,100.0
EP23771,E100001013710,100.0
EP23772,E100001012710,100.0
EP23773,E100001012752,100.0
EP23774,E100001010654,100.0
EP23775,E100001013247,100.0
EP23776,E100001010416,100.0
EP23777,E100001000402,100.0
EP23778,E100001010921,100.0
EP23779,E100001013342,100.0
EP23780,E100001000811,100.0
EP23781,E100001013508,100.0
EP23782,E100001013245,100.0
EP23783,E100000120207,100.0
EP23784,E100001013224,100.0
EP23785,E100000000121,100.0
EP23786,E100001013070,100.0
EP23787,E100000000476,100.0
EP23788,E100001013544,100.0
EP23789,E100001000801,100.0
EP23790,E100001000804,100.0
EP23791,E100001000805,100.0
EP23792,E100000131391,100.0
EP23793,E100001000440,100.0
EP23794,E100001000804,100.0
EP23795,E100001000805,100.0
EP23796,E100001000801,100.0
EP23797,E100001000512,100.0
EP23798,E100000120231,100.0
EP23799,E100001000806,100.0
EP23800,E100000120560,100.0
EP23801,E100001000439,100.0
EP23802,E100001000809,100.0
EP23803,E100001000804,100.0
EP23804,E100001000809,100.0
EP23805,E100001000806,100.0
EP23806,E100001000809,100.0
EP23807,E100001000809,100.0
EP23808,E100001000809,100.0
EP23809,E100001000804,100.0
EP23810,E100001000809,100.0
EP23811,E100001000804,100.0
EP23812,E100001000809,100.0
EP23813,E100001000809,100.0
EP23814,E100000131391,100.0
EP23815,E100000131307,100.0
EP23816,E100000120560,100.0
EP23817,E100001000804,100.0
EP23818,E100001000804,100.0
EP23819,E100001000440,50.0
EP23819,E100000001926,50.0
EP23820,E100000121150,100.0
EP23821,E100001000804,100.0
EP23822,E100001000804,100.0
EP23823,E100001012214,100.0
EP23824,E100001012214,100.0
EP23825,E100001013688,100.0
EP23826,E100001000809,100.0
EP23827,E100001013513,100.0
EP23828,E100000000522,100.0
EP23829,E100000000522,100.0
EP23830,E100001000809,100.0
EP23831,E100000000531,100.0
EP23832,E100001013672,100.0
EP23833,E100001013583,100.0
EP23834,E100001013586,100.0
EP23835,E100001013585,100.0
EP23836,E100001013591,100.0
EP23837,E100001013602,100.0
EP23838,E100001013153,100.0
EP23839,E100001013611,100.0
EP23840,E100001013610,100.0
EP23841,E100001013612,100.0
EP23842,E100001013615,100.0
EP23843,E100001013617,100.0
EP23844,E100001013618,100.0
EP23845,E100001013633,100.0
EP23846,E100001013623,100.0
EP23847,E100001013631,100.0
EP23848,E100001013620,100.0
EP23849,E100001010287,100.0
EP23850,E100001013634,100.0
EP23851,E100001013638,100.0
EP23852,E100001013382,100.0
EP23853,E100001013641,100.0
EP23854,E100001013644,100.0
EP23855,E100001013646,100.0
EP23856,E100001013514,100.0
EP23857,E100001013654,100.0
EP23858,E100001013655,100.0
EP23859,E100001013656,100.0
EP23860,E100001013657,100.0
EP23861,E100001013653,100.0
EP23862,E100001013659,100.0
EP23863,E100001013662,100.0
EP23864,E100001013663,100.0
EP23865,E100001013660,100.0
EP23866,E100001013666,100.0
EP23867,E100001013671,100.0
EP23868,E100001013731,100.0
EP23869,E100000121118,100.0
EP23870,E100001013384,100.0
EP23871,E100001013816,100.0
EP23872,E100001013356,100.0
EP23873,E100001013716,100.0
EP23874,E100001013716,100.0
EP23875,E100001013716,100.0
EP23876,E100000121479,50.0
EP23876,E100001013524,50.0
EP23877,E100001013505,100.0
EP23878,E100001013679,100.0
EP23879,E100001013679,100.0
EP23880,E100001013679,100.0
EP23881,E100001013679,100.0
EP23882,E100000132388,100.0
EP23883,E100000000849,100.0
EP23884,E100001010312,100.0
EP23885,E100001013485,100.0
EP23886,E100000120378,100.0
EP23887,E100001011910,100.0
EP23888,E100001010363,100.0
EP23889,E100001010363,100.0
EP23890,E100001010363,100.0
EP23891,E100001013476,100.0
EP23892,E100000001685,100.0
EP23893,E100000132337,100.0
EP23894,E100001013799,100.0
EP23895,E100001010351,100.0
EP23896,E100000131495,100.0
EP23897,E100000131204,100.0
EP23898,E100000131980,100.0
EP23899,E100001013706,100.0
EP23900,E100000131472,100.0
EP23901,E100001013366,100.0
EP23902,E100001013711,100.0
EP23903,E100001010421,100.0
EP23904,E100000131204,100.0
EP23905,E100001013026,100.0
EP23906,E100000131503,100.0
EP23907,E100001013336,100.0
EP23908,E100001013336,100.0
EP23909,E100000131280,100.0
EP23910,E100001013011,100.0
EP23911,E100001013307,100.0
EP23912,E100001013705,100.0
EP23913,E100000131493,100.0
EP23914,E100001013720,100.0
EP23915,E100001013711,100.0
EP23916,E100000131963,100.0
EP23917,E100001013715,100.0
EP23918,E100001013336,100.0
EP23919,E100000131743,100.0
EP23920,E100000131727,100.0
EP23921,E100001013543,100.0
EP23922,E100001013693,100.0
EP23923,E100001013239,100.0
EP23924,E100001000653,100.0
EP23925,E100001013233,100.0
EP23926,E100000131901,100.0
EP23927,E100001013759,100.0
EP23928,E100001013691,100.0
EP23929,E100001013310,100.0
EP23930,E100000131839,100.0
EP23931,E100000131963,100.0
EP23932,E100001013705,100.0
EP23933,E100000132220,100.0
EP23934,E100001013010,100.0
EP23935,E100001013388,100.0
EP23936,E100001013303,100.0
EP23937,E100000131963,100.0
EP23938,E100001013804,100.0
EP23939,E100001013175,100.0
EP23940,E100001013831,100.0
EP23941,E100001013386,100.0
EP23942,E100001013068,100.0
EP23943,E100001013265,100.0
EP23944,E100001013798,100.0
EP23945,E100000131901,100.0
EP23946,E100001013680,100.0
EP23947,E100000131971,100.0
EP23948,E100001013232,100.0
EP23949,E100001013719,100.0
EP23950,E100001013543,100.0
EP23951,E100001013235,100.0
EP23952,E100001013698,100.0
EP23953,E100001012982,100.0
EP23954,E100001013233,100.0
EP23955,E100001013819,100.0
EP23956,E100001013695,100.0
EP23957,E100000131460,100.0
EP23958,E100001013761,100.0
EP23959,E100001013705,100.0
EP23960,E100001013526,100.0
EP23961,E100001013810,100.0
EP23962,E100000131452,100.0
EP23963,E100001013542,100.0
EP23964,E100000132094,100.0
EP23965,E100000131204,100.0
EP23966,E100000131452,100.0
EP23967,E100001013320,100.0
EP23968,E100000131222,100.0
EP23969,E100000132142,100.0
EP23970,E100001013428,100.0
EP23971,E100001000689,100.0
EP23972,E100000131798,100.0
EP23973,E100001013405,100.0
EP23974,E100001012968,100.0
EP23975,E100000131472,100.0
EP23976,E100001013707,100.0
EP23977,E100001013138,100.0
EP23978,E100001013418,100.0
EP23979,E100001013355,100.0
EP23980,E100000132209,100.0
EP23981,E100001012982,100.0
EP23982,E100000131669,100.0
EP23983,E100001000651,100.0
EP23984,E100001013011,100.0
EP23985,E100001012982,100.0
EP23986,E100000131451,100.0
EP23987,E100001013428,100.0
EP23988,E100001013709,100.0
EP23989,E100001013302,100.0
EP23990,E100000131207,100.0
EP23991,E100001013462,100.0
EP23992,E100000131363,100.0
EP23993,E100000132031,100.0
EP23994,E100001013762,100.0
EP23995,E100001013400,100.0
EP23996,E100000132257,100.0
EP23997,E100001012987,100.0
EP23998,E100000131207,100.0
EP23999,E100000131384,100.0
EP24000,E100000132007,100.0
EP24001,E100001012968,100.0
EP24002,E100000132228,100.0
EP24003,E100000131726,100.0
EP24004,E100001013336,100.0
EP24005,E100001013226,100.0
EP24006,E100001000515,100.0
EP24007,E100001013026,100.0
EP24008,E100001013410,100.0
EP24009,E100000131384,100.0
EP24010,E100000131660,100.0
EP24011,E100001013415,100.0
EP24012,E100001013466,100.0
EP24013,E100001013492,100.0
EP24014,E100001013831,100.0
EP24015,E100000131726,100.0
EP24016,E100001013322,100.0
EP24017,E100001013180,100.0
EP24018,E100001013683,100.0
EP24019,E100001013352,100.0
EP24020,E100001013389,100.0
EP24021,E100001013540,100.0
EP24022,E100000131681,100.0
EP24023,E100000131681,100.0
EP24024,E100001013253,100.0
EP24025,E100001000545,100.0
EP24026,E100000131190,100.0
EP24027,E100001012072,100.0
EP24028,E100000130999,100.0
EP24029,E100000131068,100.0
EP24030,E100001010116,100.0
EP24031,E100001010116,100.0
EP24032,E100000130761,100.0
EP24033,E100000130761,100.0
EP24034,E100000130761,100.0
EP24035,E100000131097,100.0
EP24036,E100000130800,100.0
EP24037,E100000130989,100.0
EP24038,E100000131089,100.0
EP24039,E100000131089,100.0
EP24040,E100000130730,100.0
EP24041,E100000130730,100.0
EP24042,E100000131098,100.0
EP24043,E100001012892,100.0
EP24044,E100000002380,100.0
EP24045,E100000002380,100.0
EP24046,E100000002380,100.0
EP24047,E100000002380,100.0
EP24048,E100001010295,100.0
EP24049,E100000131045,100.0
EP24050,E100000131045,100.0
EP24051,E100001012522,100.0
EP24052,E100000130710,100.0
EP24053,E100000002408,100.0
EP24054,E100001012067,100.0
EP24055,E100000130971,100.0
EP24056,E100000131037,100.0
EP24057,E100000131037,100.0
EP24058,E100000131081,100.0
EP24059,E100001013044,100.0
EP24060,E100001013044,100.0
EP24061,E100000130693,100.0
EP24062,E100001012119,100.0
EP24063,E100000130779,100.0
EP24064,E100000130873,100.0
EP24065,E100001000957,100.0
EP24066,E100001000957,100.0
EP24067,E100000001817,100.0
EP24068,E100000001817,100.0
EP24069,E100000001817,100.0
EP24070,E100000131062,100.0
EP24071,E100000131062,100.0
EP24072,E100000130968,100.0
EP24073,E100001010118,100.0
EP24074,E100001010118,100.0
EP24075,E100001013042,100.0
EP24076,E100001012762,100.0
EP24077,E100000131092,100.0
EP24078,E100000131092,100.0
EP24079,E100000127277,100.0
EP24080,E100000127277,100.0
EP24081,E100000127277,100.0
EP24082,E100000127277,100.0
EP24083,E100000127397,100.0
EP24084,E100000126769,100.0
EP24085,E100000126769,100.0
EP24086,E100000123155,100.0
EP24087,E100000126525,100.0
EP24088,E100000126390,100.0
EP24089,E100000126157,100.0
EP24090,E100000126157,100.0
EP24091,E100000126157,100.0
EP24092,E100000126133,100.0
EP24093,E100000126133,100.0
EP24094,E100000126761,100.0
EP24095,E100000130959,100.0
EP24096,E100000130719,100.0
EP24097,E100000126417,100.0
EP24098,E100000126769,100.0
EP24099,E100000126643,100.0
EP24100,E100001000432,100.0
EP24101,E100001000432,100.0
EP24102,E100000126159,100.0
EP24103,E100001010121,100.0
EP24104,E100001010121,100.0
EP24105,E100000130918,100.0
EP24106,E100000130918,100.0
EP24107,E100000130690,100.0
EP24108,E100001012447,100.0
EP24109,E100001012447,100.0
EP24110,E100000000888,100.0
EP24111,E100001010109,100.0
EP24112,E100001000497,100.0
EP24113,E100001000497,100.0
EP24114,E100001000497,100.0
EP24115,E100001000497,100.0
EP24116,E100001000493,100.0
EP24117,E100001000494,100.0
EP24118,E100001000494,100.0
EP24119,E100001000494,100.0
EP24120,E100001000503,100.0
EP24121,E100000000687,100.0
EP24122,E100001000495,100.0
EP24123,E100001000495,100.0
EP24124,E100001000495,100.0
EP24125,E100001000496,100.0
EP24126,E100001000496,100.0
EP24127,E100001000496,100.0
EP24128,E100001000487,100.0
EP24129,E100001000487,100.0
EP24130,E100001000487,100.0
EP24131,E100000002453,100.0
EP24132,E100000002453,100.0
EP24133,E100000002453,100.0
EP24134,E100000000687,100.0
EP24135,E100000000687,100.0
EP24136,E100000000687,100.0
EP24137,E100000000687,100.0
EP24138,E100000000687,100.0
EP24139,E100001000498,100.0
EP24140,E100001000498,100.0
EP24141,E100001000499,100.0
EP24142,E100001000493,100.0
EP24143,E100001000500,100.0
EP24144,E100001000501,100.0
EP24145,E100000002454,100.0
EP24146,E100000002454,100.0
EP24147,E100000002454,100.0
EP24148,E100001000493,100.0
EP24149,E100001000493,100.0
EP24150,E100001000493,100.0
EP24151,E100001000502,100.0
EP24152,E100001000504,100.0
EP24153,E100001000504,100.0
EP24154,E100001000504,100.0
EP24155,E100000002455,100.0
EP24156,E100000002455,100.0
EP24157,E100000002455,100.0
EP24158,E100000002455,100.0
EP24159,E100000002455,100.0
EP24160,E100001000509,100.0
EP24161,E100001000493,100.0
EP24162,E100001000493,100.0
EP24163,E100001000493,100.0
