from,to,share
E100000124695,E100000125134,5.0
E100000124695,E100000001753,0.72
E100000124695,E100000125131,60.0
E100000125132,E100000125773,100.0
E100000123156,E100000123999,6.96
E100000123156,E100000001753,1.84
E100000123998,E100000124667,51.0
E100000123998,E100000125582,10.0
E100000123998,E100000124666,9.0
E100000123998,E100000124695,5.0
E100000123998,E100000001753,4.6
E100000123156,E100000123998,91.19
E100000123998,E100000125588,20.4
E100000125131,E100000124495,100.0
E100000125236,E100000125237,100.0
E100000125237,E100000125059,100.0
E100000125133,E100000125308,100.0
E100000125308,E100000125131,100.0
E100000124695,E100000125132,29.28
E100000124666,E100000125588,100.0
E100000000048,E100001000274,100.0
E100000003867,E100000000048,100.0
E100000001381,E100000001143,100.0
E100000000889,E100000001753,30.0
E100000001489,E100000000889,100.0
E100000000889,E100001016163,70.0
E100001016163,E100000000888,
E100000001893,E100001010765,100.0
E100000001477,E100000000382,100.0
E100000001636,E100001010887,5.37
E100000001636,E100000002129,45.0
E100000001636,E100001010886,5.38
E100000002533,E100000001705,100.0
E100000004298,E100001000092,100.0
E100000001728,E100001000082,100.0
E100001000092,E100000001728,100.0
E100000004297,E100000001728,100.0
E100001000248,E100000000050,100.0
E100000004066,E100001000248,
E100000002534,E100000000551,40.0
E100000002534,E100001000892,59.9
E100000003544,E100000000666,100.0
E100000000666,E100000123261,
E100000002624,E100000001170,100.0
E100000002631,E100000001170,100.0
E100000001450,E100001011819,63.54
E100000002455,E100000000687,60.0
E100000002455,E100000000652,40.0
E100000000687,E100001000348,5.72
E100000000652,E100001000178,14.1
E100000000687,E100001015587,54.47
E100000000687,E100000123261,39.81
E100000000652,E100001015587,80.8
E100000000652,E100001000179,5.1
E100000003661,E100000000039,100.0
E100000003860,E100001000320,100.0
E100000003671,E100000000528,100.0
E100000004120,E100000000912,100.0
E100000003873,E100000000433,100.0
E100000002993,E100000000383,100.0
E100001001100,E100000000111,100.0
E100001001420,E100001001100,100.0
E100000004158,E100001001420,100.0
E100000000111,E100001000348,5.5
E100000000111,E100002000008,5.39
E100000003493,E100000001163,100.0
E100000001253,E100000132443,100.0
E100000003564,E100000001253,100.0
E100000003413,E100000001140,100.0
E100000004356,E100000001049,100.0
E100000002536,E100001011237,80.5
E100000003385,E100000000883,20.0
E100000003385,E100000001191,13.0
E100000003385,E100001000370,26.0
E100000003385,E100000001090,31.0
E100000002537,E100000000963,100.0
E100000000656,E100001000178,17.46
E100000000648,E100001000179,5.8
E100000000648,E100001000178,15.7
E100000000656,E100001000179,7.32
E100001001200,E100001001201,
E100000002538,E100000000656,22.2
E100000002538,E100001001200,33.3
E100000002538,E100001014288,33.3
E100000002538,E100000000648,11.1
E100000000656,E100001015587,47.92
E100000000656,E100000123261,27.3
E100000002137,E100001000295,100.0
E100001011789,E100001011791,45.0
E100001011789,E100000124869,55.0
E100000002910,E100000000678,80.56
E100000000678,E100000120850,100.0
E100000002910,E100001011295,13.19
E100001011295,E100000131639,100.0
E100000002540,E100000000551,100.0
E100000002049,E100001011283,100.0
E100001011457,E100000002049,100.0
E100000002992,E100000000463,100.0
E100000120662,E100000000832,50.0
E100000120662,E100000000687,50.0
E100000000832,E100001010777,30.06
E100000000832,E100000000824,10.39
E100000000824,E100001010777,31.79
E100000000824,E100000000825,5.05
E100000000824,E100002000351,5.02
E100000000824,E100000001753,58.14
E100000001727,E100000001006,100.0
E100000001006,E100000000694,100.0
E100000002185,E100000132428,100.0
E100000004257,E100000000114,100.0
E100001016782,E100000000176,100.0
E100000002656,E100001016781,70.0
E100000002656,E100001016782,30.0
E100001016781,E100000000481,
E100000003518,E100000001251,100.0
E100000003845,E100000001329,100.0
E100000001329,E100001010595,13.05
E100000001329,E100001000348,9.1
E100000001329,E100001010596,5.36
E100000001329,E100001015587,
E100000002430,E100000000102,100.0
E100000001781,E100001000100,100.0
E100000000096,E100002000206,64.0
E100000000096,E100002000207,22.0
E100000000096,E100002000208,10.0
E100000000096,E100001015587,4.0
E100000003871,E100000000048,100.0
E100000002942,E100000000132,33.33
E100000002942,E100000000329,33.33
E100000002942,E100000000330,33.33
E100000000329,E100001011288,100.0
E100000003359,E100000001753,0.1
E100000003359,E100001000091,19.9
E100000000649,E100001000429,7.54
E100000000649,E100001000178,15.86
E100001000091,E100000000627,100.0
E100000000649,E100001000179,5.77
E100000000649,E100001015587,51.92
E100000000649,E100000123261,18.91
E100000003359,E100001016736,40.0
E100000003359,E100001016737,40.0
E100001016737,E100000000947,
E100001016736,E100000000649,
E100001011142,E100001011143,
E100000003649,E100000000610,10.4
E100000003649,E100000000387,15.0
E100000003649,E100000000758,49.0
E100000003649,E100000000746,25.6
E100000003870,E100000000048,100.0
E100000001400,E100000000503,100.0
E100000003442,E100000000947,100.0
E100000003353,E100001000094,
E100000002547,E100000001050,100.0
E100000002625,E100000001170,100.0
E100000001478,E100000001213,100.0
E100000120174,E100000121186,
E100000004072,E100000000551,100.0
E100000003086,E100000001222,100.0
E100000002466,E100000000245,
E100000002466,E100000000746,
E100000002548,E100000001325,100.0
E100000004096,E100000000451,51.0
E100000004096,E100000000402,36.75
E100000004096,E100000000404,12.25
E100000001243,E100001000240,100.0
E100000003388,E100000001146,100.0
E100000002553,E100000000060,75.0
E100000002553,E100000000716,25.0
E100000002498,E100000000388,100.0
E100000000388,E100000000376,5.23
E100000000388,E100001000348,5.15
E100000000388,E100001011055,5.06
E100000000388,E100000123261,7.49
E100000000388,E100001015587,75.64
E100000002558,E100000001098,100.0
E100000000916,E100001000263,100.0
E100000001709,E100000000916,100.0
E100000002559,E100000001173,100.0
E100000002884,E100000001223,
E100000002884,E100000001204,
E100000002884,E100002000061,
E100000000126,E100001000061,100.0
E100000002478,E100000000126,100.0
E100000002978,E100000000610,100.0
E100000002561,E100000001146,100.0
E100001000641,E100001010596,5.8
E100001000641,E100001000348,8.5
E100000002564,E100000002328,100.0
E100000002565,E100000001222,100.0
E100000002535,E100000001158,97.0
E100000002535,E100000001154,
E100000001937,E100001001128,6.91
E100000001937,E100001001127,18.45
E100000002918,E100000000854,100.0
E100000003362,E100000001533,100.0
E100000002838,E100000001194,100.0
E100000003463,E100000000869,100.0
E100000002563,E100000000093,100.0
E100001010459,E100000000805,100.0
E100000000056,E100001000018,100.0
E100000002676,E100000000056,100.0
E100001011084,E100000001030,35.0
E100001011084,E100000003632,65.0
E100000003632,E100000001026,100.0
E100000001030,E100001000324,12.51
E100000001030,E100001000380,9.89
E100000001030,E100000123261,35.81
E100000001030,E100001015587,41.79
E100000001652,E100000001123,100.0
E100000001123,E100001000348,5.62
E100000001123,E100000001534,5.06
E100000003319,E100000001135,100.0
E100000003667,E100000000111,100.0
E100000004388,E100000001062,17.55
E100000004388,E100000001073,39.62
E100000004388,E100001000722,12.34
E100000001062,E100000001073,100.0
E100000002560,E100000001128,100.0
E100001011886,E100001011887,100.0
E100000002818,E100000001193,
E100000131107,E100000131142,
E100000131142,E100001015587,
E100000131142,E100000000563,
E100000002566,E100000000570,100.0
E100000001612,E100000000826,100.0
E100000000826,E100001001041,60.86
E100000002567,E100000000938,100.0
E100000001815,E100001000616,100.0
E100000002610,E100000001165,100.0
E100000002616,E100000000757,100.0
E100000002988,E100000001209,100.0
E100000120356,E100000000834,100.0
E100001000424,E100001011570,50.1
E100001000424,E100001011572,39.7
E100001000424,E100000120356,10.0
E100001000977,E100000001223,100.0
E100000003056,E100001000977,100.0
E100000003187,E100000001231,100.0
E100000002612,E100000001150,100.0
E100000002613,E100000001150,100.0
E100000002614,E100000001150,100.0
E100000002615,E100000001150,100.0
E100000002975,E100000000382,100.0
E100000001792,E100000001794,
E100000001794,E100001011475,100.0
E100000001337,E100001000204,100.0
E100000002639,E100000001642,100.0
E100000003849,E100000002574,100.0
E100000001086,E100001000095,100.0
E100000002574,E100001011776,61.36
E100001011776,E100000001086,
E100000002574,E100001011777,38.41
E100001011777,E100000001173,
E100000002727,E100000000145,9.58
E100000002727,E100001011687,14.0
E100000002727,E100000000150,35.17
E100000003494,E100000001278,100.0
E100000003414,E100000001278,100.0
E100000126465,E100000128055,51.0
E100000128544,E100000123261,100.0
E100000128055,E100000128537,51.0
E100000128537,E100000001753,4.0
E100000128537,E100000128544,60.0
E100000128537,E100000123261,36.0
E100000126465,E100000130609,49.0
E100000128055,E100000130610,49.0
E100000001791,E100000003074,
E100000003320,E100000001242,100.0
E100000000895,E100000000894,15.0
E100000000895,E100000001753,85.0
E100000003156,E100000001267,100.0
E100000003897,E100000001119,100.0
E100000002648,E100000001226,100.0
E100000001783,E100001000018,100.0
E100000002864,E100000001783,100.0
E100000001545,E100000000836,65.0
E100000001545,E100000000834,35.0
E100000000836,E100001011508,35.76
E100000000836,E100001011509,8.03
E100000000836,E100001011510,
E100001011509,E100001016651,100.0
E100000000836,E100001016645,
E100000000836,E100001015587,
E100000002649,E100001011234,100.0
E100000002650,E100000000989,
E100000002650,E100000000659,
E100000002650,E100000000630,
E100000002650,E100000000049,
E100000002650,E100000001301,
E100000002650,E100000001317,
E100000002497,E100000000104,100.0
E100000002190,E100000001476,100.0
E100000002189,E100000001476,100.0
E100000003947,E100000000889,100.0
E100000002651,E100000001134,100.0
E100000002653,E100000001145,100.0
E100000002654,E100000000124,100.0
E100000003519,E100000000553,100.0
E100000003909,E100000000385,100.0
E100000003986,E100000000746,100.0
E100000003312,E100000000965,100.0
E100000000576,E100001011342,
E100000002658,E100000001218,100.0
E100000003039,E100000001218,100.0
E100001010988,E100001010462,100.0
E100000002795,E100000121566,
E100000002840,E100000001194,
E100000002389,E100000000018,45.5
E100000002389,E100000001111,35.5
E100000002389,E100000000719,10.0
E100000002389,E100000000722,9.0
E100000000018,E100001010427,28.21
E100000000018,E100001010428,17.29
E100000000018,E100001010429,7.97
E100000000018,E100001015587,46.53
E100000003673,E100000132453,100.0
E100000003611,E100000001262,100.0
E100000003614,E100000001262,100.0
E100000002749,E100000001102,100.0
E100000004253,E100000000970,100.0
E100001000044,E100001000045,27.8
E100000002660,E100000001051,100.0
E100001010987,E100001011001,100.0
E100000004060,E100000000847,
E100000004060,E100000000610,
E100000004197,E100000001304,100.0
E100000002449,E100000001140,100.0
E100000001764,E100000000005,50.0
E100000001764,E100000001096,50.0
E100000001708,E100001011507,100.0
E100000001015,E100001010778,9.44
E100000001015,E100000001012,7.65
E100000001012,E100001010778,18.58
E100000001012,E100001010779,6.35
E100000001015,E100001015587,82.91
E100000003152,E100000000641,60.0
E100000003152,E100000001030,40.0
E100000000641,E100001000178,12.08
E100000000641,E100001000382,5.0
E100000000641,E100000123261,20.68
E100000000641,E100001015587,62.24
E100001012537,E100000001959,10.4
E100001012537,E100001011682,16.4
E100001012537,E100000000561,37.6
E100000001959,E100001010201,
E100001010201,E100000000547,100.0
E100001012537,E100001015587,15.2
E100001012537,E100001011239,20.4
E100000003801,E100000000878,100.0
E100000003479,E100000001222,100.0
E100000003612,E100000001262,100.0
E100000004285,E100000000376,15.0
E100000004285,E100000000377,85.0
E100000003951,E100000001681,100.0
E100000004106,E100000001017,100.0
E100000001017,E100000002128,27.66
E100000002128,E100001000277,100.0
E100000122165,E100000123480,30.0
E100000122165,E100000000213,70.0
E100000123480,E100001000403,100.0
E100001000403,E100000125511,100.0
E100000122333,E100000001753,30.4
E100000122333,E100000123261,69.6
E100000002242,E100000132417,100.0
E100000001667,E100001000063,43.91
E100000001667,E100000000217,25.02
E100000002679,E100000001667,100.0
E100000003537,E100000000114,
E100000003536,E100000000878,100.0
E100000003765,E100000001155,100.0
E100000003732,E100001000270,98.23
E100000002680,E100000000860,100.0
E100000000860,E100000123261,
E100000000860,E100001015587,
E100000003006,E100001000155,
E100001000155,E100001014710,53.0
E100000001872,E100001015247,
E100000123396,E100000123211,100.0
E100000000282,E100000125542,100.0
E100000123211,E100000000282,100.0
E100000004214,E100000123396,100.0
E100000003440,E100000000962,34.55
E100000003440,E100000000961,10.36
E100000003440,E100000000951,10.53
E100000003440,E100000000947,19.55
E100000003440,E100000001753,25.01
E100000000951,E100000000962,100.0
E100000003343,E100000000868,100.0
E100000000868,E100001015297,29.56
E100001015297,E100000000868,100.0
E100001015298,E100001000270,75.28
E100000000868,E100000121185,26.37
E100000000868,E100001015298,8.57
E100001011387,E100000120255,100.0
E100000002682,E100000001248,100.0
E100000003874,E100001001036,100.0
E100000003581,E100000001309,100.0
E100000002544,E100000001157,100.0
E100000002686,E100000001008,99.7
E100000002687,E100000000660,100.0
E100001011691,E100000120511,99.0
E100000124246,E100000123261,100.0
E100000123157,E100001000468,10.0
E100000123157,E100000124246,90.0
E100001000468,E100000123261,100.0
E100000002868,E100001000905,61.77
E100000002868,E100001000907,7.56
E100000002868,E100001000908,5.69
E100001000905,E100001010061,100.0
E100001010061,E100000000380,100.0
E100000002868,E100001000906,7.45
E100000002689,E100000000848,100.0
E100000002701,E100000122607,100.0
E100000122607,E100000000174,100.0
E100000003141,E100000000198,30.0
E100000003141,E100000122607,70.0
E100000000198,E100000125520,9.27
E100000000198,E100000125567,90.73
E100000002704,E100000122607,100.0
E100000001436,E100000000338,100.0
E100000003157,E100000001030,70.0
E100000003157,E100000000651,30.0
E100000002706,E100000000170,100.0
E100000124422,E100000001753,2.0
E100000124423,E100000123261,98.68
E100000124422,E100000124993,98.0
E100000124423,E100000001753,1.32
E100000124419,E100000001753,40.79
E100000124419,E100000125004,5.02
E100000124419,E100000124420,54.2
E100000123289,E100000124420,20.0
E100000123289,E100000124421,20.0
E100000123289,E100000124422,18.0
E100000123289,E100000124423,12.0
E100000123289,E100000124419,30.0
E100000124945,E100000125007,80.0
E100000124945,E100000123289,16.0
E100000124277,E100000001434,100.0
E100000124993,E100000123261,100.0
E100000124943,E100000125509,100.0
E100000123152,E100000001427,13.73
E100000123152,E100000124275,8.04
E100000123152,E100000124276,6.33
E100000123152,E100000124277,5.81
E100000123152,E100000001753,60.95
E100000123152,E100000001435,5.14
E100000124275,E100000001427,33.31
E100000124276,E100000001430,99.96
E100000124275,E100000001753,0.25
E100000124275,E100000124943,33.31
E100000124275,E100000124945,10.38
E100000124945,E100000001753,4.0
E100000002178,E100001001073,
E100000002178,E100002000074,
E100000002178,E100002000075,
E100000002178,E100002000076,
E100000002178,E100002000077,
E100000002178,E100002000078,
E100000000946,E100000000947,100.0
E100001011693,E100001011694,100.0
E100001011694,E100000000946,100.0
E100000003167,E100000001515,100.0
E100000002081,E100001010702,53.85
E100000002081,E100001010703,26.45
E100001010703,E100001010704,100.0
E100000002027,E100001011083,100.0
E100000003473,E100000001297,100.0
E100000003474,E100000001297,100.0
E100000123457,E100000123230,100.0
E100000123230,E100000000185,100.0
