company_id,plant_id,powerplant_unit_id,share
E100000000724,,G100000105021,
E100000002178,L100000104024,,100.0
E100000120009,L100000406467,,100.0
E100000003093,L100000103845,,100.0
E100000179300,,G100000921587,100.0
E100000004337,L100000104273,,100.0
E100000180232,,G100000922124,100.0
E100000121215,L100000102133,,100.0
E100000002244,,G100000108654,9.1
E100000002239,L100000103987,,100.0
E100000004251,,G100000107319,7.5
E100000122855,L100000104654,,100.0
E100001001383,L100000104157,,100.0
E100000000010,L100000406466,,100.0
E100000122725,L100000101363,,100.0
E100000000724,,G100000114991,100.0
E100000002671,L100000406468,,100.0
E100000003976,L100000408500,,100.0
E100000003304,L100000103893,,100.0
E100000003003,,G100000106069,50.0
E100000156795,,G100000812666,49.0
E100000149163,,G100000916975,100.0
E100000004268,L100000406464,,58.0
E100001001076,L100000104036,,100.0
E100000001758,L100000407532,,100.0
E100000002544,L100000104286,,100.0
E100000004338,L100000104276,,100.0
E100000001753,,G100000917611,25.0
E100001001366,L100000104115,,100.0
E100001010844,L100000406689,,100.0
E100000004306,L100000104260,,100.0
E100000180241,,G100000903714,100.0
E100000002244,,G100000105322,8.3
E100000122433,L100000101105,,100.0
E100001001324,,G100000108130,15.17
E100000001258,,G100000108130,12.33
E100000121718,L100000100317,,100.0
E100000156478,,G100000813137,100.0
E100001000627,L100000104126,,100.0
E100000003018,L100000104451,,100.0
E100000000008,L100000406673,,68.8
E100001001280,L100000104154,,100.0
E100000003498,L100000104212,,100.0
E100000003641,L100000104153,,100.0
E100000003296,,G100000105346,80.0
E100000001758,L100000406474,,56.19
E100000003414,,G100000105346,20.0
E100000003296,,G100000105347,80.0
E100000003156,,G100000101965,50.0
E100000135010,,G100000836590,100.0
E100000004158,L100000103831,,100.0
E100000002322,,G100000108130,7.9
E100001001295,L100000103971,,100.0
E100000003414,,G100000105347,20.0
E100000003296,,G100000105348,80.0
E100000003414,,G100000105348,20.0
E100000179295,,G100000923638,100.0
E100000001612,L100000400813,,100.0
E100000002206,L100000103814,,100.0
E100000002720,,G100000108609,30.0
E100000002244,,G100000108046,7.52
E100001001355,,G100000108046,22.11
E100001001360,,G100000108046,6.0
E100000002303,L100000103813,,100.0
E100001001382,,G100000108046,56.85
E100000150460,,G100000108046,7.52
E100000003004,,G100000106069,50.0
E100001010551,L100000408499,,100.0
E100000157245,,G100000813138,100.0
E100000003004,,G100000106070,50.0
E100000135011,,G100000836592,100.0
E100000003003,,G100000106070,50.0
E100000002988,,G100000108654,40.25
E100000149133,,G100000917416,100.0
E100000003563,,G100000106428,88.0
E100000002268,,G100000108130,12.64
E100000002329,L100000103946,,100.0
E100000003563,,G100000107710,52.0
E100000122255,,G100000115849,100.0
E100000149163,,G100000916974,100.0
E100000121788,L100000100392,,100.0
E100001001380,L100000104155,,100.0
E100001001419,,G100000109721,50.0
E100001001054,L100000104217,,100.0
E100000003581,,G100000101965,50.0
E100000004265,L100000104028,,100.0
E100000002329,L100000103948,,100.0
E100000149170,,G100000917898,100.0
E100000136747,,G100000924952,100.0
E100000003002,L100000103928,,100.0
E100000123316,L100001000087,,
E100000002169,L100000104006,,100.0
E100001001353,L100000103875,,100.0
E100001000057,L100000104167,,100.0
E100000002239,L100000103991,,100.0
E100001001196,,G100000110741,100.0
E100001001228,,G100000101690,22.5
E100000002199,L100000104029,,100.0
E100001010440,L100000408498,,100.0
E100001001064,L100000104163,,100.0
E100001001405,L100000104159,,100.0
E100000004338,,G100000110911,100.0
E100001001196,,G100000110740,100.0
E100001001418,L100000104164,,100.0
E100000004084,L100000104218,,100.0
E100001001248,L100000103901,,100.0
E100000001757,L100000406423,,100.0
E100000002243,L100000103950,,100.0
E100000003156,,G100000101966,50.0
E100000124336,,G100001003802,
E100001010871,L100000105026,,100.0
E100000002838,L100000104179,,100.0
E100001000649,L100000104004,,100.0
E100000001753,,G100000108013,2.34
E100000002169,L100000104007,,100.0
E100000003494,,G100000110317,75.0
E100000003518,,G100000101674,19.0
E100000002268,,G100000110318,12.88
E100001001324,,G100000110318,12.12
E100000003414,,G100000110318,60.75
E100000003494,,G100000110318,14.25
E100000004251,,G100000109563,100.0
E100001001196,,G100000110742,100.0
E100000001284,L100000104162,,100.0
E100000002842,L100000104087,,100.0
E100001001196,,G100000110743,50.0
E100000002370,L100000406701,,100.0
E100001001243,L100000103988,,100.0
E100000002818,L100000104178,,100.0
E100000002239,L100000103989,,100.0
E100001001428,L100000104165,,100.0
E100001010460,L100000406424,,100.0
E100001010943,L100001000091,,100.0
E100000004085,L100000104215,,100.0
E100000003663,L100000103896,,100.0
E100000001471,L100001000080,,100.0
E100000002262,L100000104097,,100.0
E100000002747,L100000103992,,100.0
E100000120137,L100000104439,,100.0
E100000002818,L100000104180,,100.0
E100000003702,L100000103111,,100.0
E100000002254,,G100000109596,26.63
E100000002993,L100000406456,,100.0
E100001001249,L100000104027,,100.0
E100000000537,,G100000107177,100.0
E100000003845,L100000103815,,100.0
E100000003445,,G100000106594,100.0
E100000002747,L100000103993,,100.0
E100000004019,L100000104161,,100.0
E100000121957,,G100000108366,100.0
E100000002318,L100000103833,,100.0
E100000004338,,G100000110912,100.0
E100000004338,,G100000110913,100.0
E100000003581,,G100000101966,50.0
E100000149324,,G100000916170,100.0
E100000179793,,G100000921831,100.0
E100000004081,,G100000110743,50.0
E100000179866,,G100000928231,50.0
E100000003156,L100000103832,,100.0
E100000002268,,G100000110317,12.88
E100001001324,,G100000110317,12.12
E100000122263,,G100000115226,100.0
E100000001273,,G100000109596,68.55
E100000002254,,G100000109597,23.0
E100000001273,,G100000109597,71.59
E100000002341,,G100000110679,100.0
E100001001257,,G100000109721,50.0
E100000152403,,G100000925336,100.0
E100001001442,,G100000110030,44.0
E100000003005,L100000104026,,100.0
E100000003018,L100000104440,,100.0
E100000003093,,G100000108869,8.4
E100000002297,,G100000108869,60.0
E100001001219,,G100000110030,50.0
E100000002176,,G100000110919,35.0
E100000004337,,G100000101674,53.5
E100000004338,,G100000101674,27.5
E100000003518,,G100000101675,19.0
E100000004337,,G100000101675,53.5
E100000004338,,G100000101675,27.5
E100000136329,,G100000817537,100.0
E100000001262,,G100000109504,100.0
E100000149296,,G100000912219,100.0
E100001000624,L100000104253,,100.0
E100001001287,L100000103933,,100.0
E100001001215,L100000103963,,100.0
E100000002320,,G100000101662,
E100000154630,,G100000918363,
E100001001291,L100000104144,,100.0
E100000002544,,G100000111047,52.0
E100000120684,L100001000081,,
E100000001305,L100000104130,,100.0
E100000001305,L100000104168,,100.0
E100000001262,,G100000106298,100.0
E100001001291,L100000104129,,100.0
E100001001193,L100000103816,,100.0
E100001001296,L100000104142,,100.0
E100000002243,L100000103940,,100.0
E100001001073,L100000104015,,100.0
E100001010028,,G100000101836,
E100000004315,L100000104699,,100.0
E100001001397,L100000104062,,100.0
E100001010917,L100001000090,,
E100000003639,,G100000114581,14.0
E100001001320,L100000104197,,100.0
E100001001277,L100000103877,,100.0
E100001001293,L100000103823,,100.0
E100001001440,L100000104143,,100.0
E100000004306,L100000104244,,100.0
E100001001408,L100000103929,,100.0
E100000002229,L100000104689,,100.0
E100000001289,L100000104053,,100.0
E100000004306,L100000104245,,100.0
E100000002747,L100000103982,,100.0
E100000136747,,G100000918143,100.0
E100001001199,L100000103863,,100.0
E100000001291,,G100000114581,20.0
E100000004078,,G100000114581,56.0
E100001001088,L100000103860,,100.0
E100001011296,L100000104292,,100.0
E100000002277,,G100000114582,10.0
E100001000627,L100000104207,,100.0
E100000003845,L100000103805,,100.0
E100001001411,L100000104181,,100.0
E100000003093,L100000103850,,100.0
E100000002312,L100000104005,,100.0
E100001001397,L100000104064,,100.0
E100000000947,L100000103396,,100.0
E100001001427,L100000104198,,100.0
E100001000624,,G100000107968,100.0
E100001000624,,G100000107969,100.0
E100000121919,,G100000100552,100.0
E100000002544,,G100000111049,20.0
E100001001290,L100000104098,,100.0
E100001010027,,G100000101662,
E100001000653,L100000104859,,100.0
E100001001200,L100000104077,,100.0
E100000003639,,G100000114582,14.0
E100000002329,L100000103785,,100.0
E100000002311,L100000104131,,100.0
E100001001058,L100000104078,,100.0
E100001001233,L100000104241,,100.0
E100001010029,,G100000102321,
E100001001232,,G100000111047,23.0
E100000002341,,G100000110680,100.0
E100001001290,L100000104106,,100.0
E100000001222,L100000104690,,100.0
E100000004078,L100000104222,,100.0
E100001001189,L100000103798,,100.0
E100000001248,,G100000108047,100.0
E100001000628,L100000104114,,100.0
E100000001241,L100000103839,,100.0
E100000002243,L100000103949,,100.0
E100000003518,L100000104267,,100.0
E100000002183,L100000104282,,100.0
E100001000628,L100000104105,,100.0
E100000002184,L100000103953,,100.0
E100000002299,L100000104238,,100.0
E100000001262,L100000104069,,100.0
E100001010025,,G100000102321,
E100001001268,,G100000100690,50.0
E100001001212,L100000103931,,100.0
E100000001291,,G100000114582,20.0
E100000004078,,G100000114582,56.0
E100000150460,L100000103927,,100.0
E100000003765,,G100000111049,80.0
E100000148927,,G100000901434,
E100000001294,L100000104182,,100.0
E100000002840,,G100000110681,100.0
E100001000624,,G100000107966,100.0
E100000122134,L100000100734,,100.0
E100001001350,,G100000113031,33.34
E100000003093,L100000104678,,100.0
E100000003666,L100000104694,,100.0
E100000002277,,G100000114581,10.0
E100000002274,L100000103983,,100.0
E100000149296,,G100000918386,100.0
E100001010890,L100001000088,,
E100001000478,,G100000101836,
E100000003156,L100000103822,,100.0
E100001001072,L100000103919,,100.0
E100000148928,,G100000901434,
E100000001262,,G100000109503,100.0
E100000149296,,G100000911275,100.0
E100000149296,,G100000912220,100.0
E100000003666,L100000104685,,100.0
E100001001367,L100000104287,,100.0
E100000000107,,G100000908901,100.0
E100001001425,L100000104216,,100.0
E100000002840,,G100000110683,100.0
E100000121474,L100000103101,,100.0
E100001001266,L100000103784,,100.0
E100000120588,L100000104360,,100.0
E100001001069,L100000103966,,100.0
E100000121374,L100000105012,,100.0
E100001001297,L100000104070,,100.0
E100000121374,L100000104799,,100.0
E100000120843,L100000104371,,100.0
E100001001323,L100000103802,,100.0
E100000120059,L100000103010,,100.0
E100001001378,L100000103849,,100.0
E100001001304,L100000104095,,100.0
E100001000736,L100000103424,,100.0
E100000121183,,G100000100756,100.0
E100000000921,L100000103454,,100.0
E100000000255,,G100000103512,
E100000120369,L100000104352,,100.0
E100000148929,,G100000901434,
E100001000628,L100000104116,,100.0
E100001001425,L100000103873,,100.0
E100001001223,L100000104600,,100.0
E100000157437,,G100000830523,
E100000121270,,G100000101659,
E100000120628,L100000103568,,100.0
E100000120838,L100001000082,,
E100000000921,L100000103442,,100.0
E100000156589,,G100000803737,75.0
E100000000724,,G100000105018,100.0
E100000121920,,G100000102009,100.0
E100001001373,L100000104210,,100.0
E100001001344,L100000103841,,100.0
E100000120316,L100000104364,,100.0
E100000120240,,G100000103510,
E100000002840,,G100000110682,100.0
E100000121561,,G100000103511,
E100000000754,L100000104852,,100.0
E100000001322,L100000104149,,100.0
E100001001192,L100000104677,,100.0
E100001001291,L100000104150,,100.0
E100000000754,L100000103398,,100.0
E100001001352,L100000104278,,100.0
E100001001055,L100000103980,,100.0
E100001001191,L100000104676,,100.0
E100000003581,L100000104010,,100.0
E100000121570,L100000104358,,100.0
E100001001363,L100000104226,,100.0
E100001001289,L100000104001,,100.0
E100001001065,L100000104057,,100.0
E100000120363,L100000104353,,100.0
E100000121890,L100000100507,,100.0
E100000002840,,G100000110684,100.0
E100001001210,L100000104288,,100.0
E100001001445,L100000104219,,100.0
E100000120041,L100000101829,,100.0
E100001001061,L100000104698,,100.0
E100001001342,L100000104202,,100.0
E100000000262,,G100000103512,
E100001001071,L100000104156,,100.0
E100000120913,L100000103523,,100.0
E100000121178,L100000103430,,100.0
E100000000724,,G100000105019,100.0
E100000120769,L100000103009,,100.0
E100000000921,L100000103441,,100.0
E100000120522,L100000104367,,100.0
E100000000921,L100000103440,,100.0
E100000000919,L100000104480,,100.0
E100001001292,L100000103970,,100.0
E100001001266,,G100000113031,66.66
E100000149153,,G100000916158,100.0
E100000120272,,G100000101659,
E100000149153,,G100000916898,100.0
E100000120240,,G100000103511,
E100000120195,L100000102017,,100.0
E100001001101,L100000100107,,100.0
E100000149121,,G100000921091,
E100000121355,L100000104214,,100.0
E100001001315,L100000104684,,100.0
E100001001203,L100000104002,,100.0
E100001000644,L100000103959,,100.0
E100000004127,L100000101997,,100.0
E100000120961,L100000103100,,100.0
E100000121570,L100000104355,,100.0
E100001001077,L100000104047,,100.0
E100000000354,L100000101831,,100.0
E100000000689,L100000103060,,100.0
E100000120907,,G100000103512,
E100000120272,,G100000101660,
E100000121561,,G100000103510,
E100001000439,L100000103400,,100.0
E100000121374,L100000105014,,100.0
E100000149176,,G100000914424,100.0
E100000002840,,G100000110685,100.0
E100000120847,L100000103099,,100.0
E100001001268,L100000104110,,100.0
E100001000708,,G100000110031,100.0
E100001001290,L100000104112,,100.0
E100000120596,L100000103422,,100.0
E100001001195,L100000104065,,100.0
E100000120798,L100000104354,,100.0
E100000120017,L100000102995,,100.0
E100000121477,L100000104372,,100.0
E100000123024,L100000101602,,100.0
E100000120954,L100000103563,,100.0
E100000149908,,G100000908357,100.0
E100000122977,L100000101550,,100.0
E100000120865,L100000103428,,100.0
E100000120903,L100000103434,,100.0
E100001000659,L100000104351,,100.0
E100001000739,L100000100111,,100.0
E100000004224,L100000102945,,100.0
E100000120487,L100000101813,,100.0
E100000000895,L100000103399,,100.0
E100000121374,L100000104778,,100.0
E100000120379,L100000104376,,100.0
E100000003379,L100000104670,,100.0
E100000120415,L100000104773,,100.0
E100000000947,L100000103525,,100.0
E100000000921,L100000103443,,100.0
E100000149133,,G100000916976,100.0
E100000121374,L100000101830,,100.0
E100000000724,L100000103056,,100.0
E100000000921,L100000103431,,100.0
E100000122010,L100000100634,,100.0
E100000121366,L100000103526,,100.0
E100000121374,L100000104368,,100.0
E100000121231,L100000103053,,100.0
E100000121315,,G100000107336,100.0
E100000004158,L100000104679,,100.0
E100001000659,L100000103565,,100.0
E100000121486,L100000103429,,100.0
E100000001764,L100000406431,,100.0
E100000122191,L100000100910,,100.0
E100000120860,L100000100109,,100.0
E100000000354,L100000101828,,100.0
E100000000921,L100000103433,,100.0
E100000121919,,G100000112936,100.0
E100000000921,L100000103448,,100.0
E100000121497,L100000103086,,100.0
E100000121322,,G100000114998,100.0
E100001000440,L100000102501,,100.0
E100000121297,L100000102997,,100.0
E100000121374,L100000105013,,100.0
E100000121288,L100000103455,,100.0
E100000120178,L100000102865,,100.0
E100000122681,L100000101290,,100.0
E100000149179,,G100000912578,100.0
E100001000565,L100000102173,,100.0
E100000121143,L100000103013,,100.0
E100000148898,,G100000900152,100.0
E100000121190,L100000104369,,100.0
E100000121372,L100000103054,,100.0
E100000000247,L100000104479,,100.0
E100000004350,L100000406435,,60.0
E100000120727,L100000103562,,100.0
E100000149151,,G100000917081,100.0
E100000120061,L100000102996,,100.0
E100000000009,L100000406437,,100.0
E100000000921,L100000103449,,100.0
E100000121709,L100000100300,,100.0
E100000120723,L100000103445,,100.0
E100000122828,L100000104664,,100.0
E100000121284,L100000100115,,100.0
E100000000882,L100000103444,,100.0
E100000001758,L100000406430,,100.0
E100000004306,L100000104229,,100.0
E100000000921,L100000103432,,100.0
E100000120275,,G100000114994,100.0
E100000120804,L100000103567,,100.0
E100001010032,L100000102125,,100.0
E100000120715,,G100000113787,
E100000179300,,G100000922229,100.0
E100000000630,,G100000901434,
E100000148898,,G100000900151,100.0
E100000001718,L100000400593,,100.0
E100000000724,L100000104370,,100.0
E100000133263,,G100000914836,100.0
E100000121494,L100000103566,,100.0
E100000000921,L100000103450,,100.0
E100000121634,,G100000104233,100.0
E100000120204,L100000104374,,100.0
E100000120275,,G100000114995,100.0
E100000001332,L100000104294,,100.0
E100000002503,,G100000108916,
