census_tract_2010_id,county_name,state_territory,percent_black_or_african_american_alone,percent_american_indian___alaska_native,percent_asian,percent_native_hawaiian_or_pacific,percent_two_or_more_races,percent_white,percent_hispanic_or_latino,percent_other_races,percent_age_under_10,percent_age_10_to_64,percent_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,identified_as_disadvantaged_without_considering_neighbors,identified_as_disadvantaged_based_on_neighbors_and_relaxed_low_income_threshold_only,identified_as_disadvantaged,total_population,adjusted_percent_of_individuals_below_200pct_federal_poverty_line_percentile,adjusted_percent_of_individuals_below_200pct_federal_poverty_line,is_low_income,expected_agricultural_loss_rate_natural_hazards_risk_index,expected_building_loss_rate_natural_hazards_risk_index,expected_population_loss_rate_natural_hazards_risk_index,share_of_properties_at_risk_of_fire_in_30_years,energy_burden,housing_burden_percent,median_value_usd_of_owner-occupied_housing_units,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent_percentile,does_the_tract_have_at_least_35_acres_in_it,current_asthma_among_adults_aged_greater_than_or_equal_to_18_years,diagnosed_diabetes_among_adults_aged_greater_than_or_equal_to_18_years,coronary_heart_disease_among_adults_aged_greater_than_or_equal_to_18_years,life_expectancy_years,unemployment_percent,percent_of_individuals_below_200pct_federal_poverty_line,percent_of_individuals_below_100pct_federal_poverty_line
6005000401,Amador County,California,0.0,0.0,0.01,0.0,0.04,0.87,0.06,0.0,0.07,0.53,0.38,0,0.0,False,False,False,4675.0,0.56,0.26,False,27.6498,0.0407,0.0002,96.0,3.0,32.0,313600.0,584.0,8.0,True,960.0,1150.0,810.0,76.8,9.0,28.0,10.0
6005000402,Amador County,California,0.0,0.01,0.01,0.0,0.02,0.77,0.18,0.06,0.05,0.64,0.29,0,0.0,False,False,False,4639.0,0.32,0.13,False,16.2405,0.0613,0.0002,97.0,4.0,27.0,321500.0,193.0,3.0,True,940.0,1140.0,780.0,77.8,8.0,19.0,7.0
6005000500,Amador County,California,0.0,0.01,0.03,0.01,0.03,0.77,0.14,0.05,0.08,0.64,0.26,0,0.0,False,False,False,3152.0,0.36,0.15,False,28.0371,0.084,0.0003,97.0,3.0,27.0,322800.0,130.0,2.0,True,940.0,1040.0,690.0,78.0,4.0,23.0,9.0
6007000102,Butte County,California,0.0,0.0,0.01,0.0,0.07,0.79,0.13,0.02,0.13,0.65,0.2,0,0.0,False,False,False,4032.0,0.59,0.27,False,0.6361,0.0134,0.0,99.0,2.0,31.0,268700.0,5297.0,70.0,True,1000.0,1010.0,690.0,79.9,8.0,33.0,19.0
6007000103,Butte County,California,0.01,0.0,0.04,0.01,0.02,0.76,0.15,0.03,0.18,0.73,0.08,0,0.0,False,False,False,5393.0,0.11,0.03,False,10.134,0.0094,0.0,98.0,2.0,10.0,337800.0,4530.0,60.0,True,930.0,570.0,320.0,84.5,4.0,17.0,7.0
6007000104,Butte County,California,0.03,0.0,0.05,0.0,0.06,0.69,0.21,0.06,0.1,0.72,0.16,0,0.0,False,False,False,5517.0,0.4,0.17,False,0.5176,0.0035,0.0,100.0,2.0,41.0,323000.0,5454.0,72.0,True,960.0,740.0,490.0,79.59,1.0,32.0,12.0
6007000201,Butte County,California,0.0,0.0,0.04,0.0,0.04,0.75,0.17,0.02,0.11,0.76,0.12,0,0.0,False,False,False,4075.0,0.4,0.17,False,5.4085,0.0031,0.0,99.0,2.0,30.0,290100.0,4671.0,62.0,True,1019.0,740.0,450.0,78.09,4.0,31.0,14.0
6007000202,Butte County,California,0.02,0.0,0.03,0.0,0.05,0.72,0.18,0.05,0.08,0.72,0.18,0,0.0,False,False,False,3703.0,0.58,0.27,False,0.0,0.0008,0.0,89.0,3.0,27.0,214200.0,6526.0,85.0,True,1050.0,1040.0,730.0,74.7,8.0,40.0,16.0
6007000300,Butte County,California,0.03,0.01,0.03,0.0,0.07,0.68,0.18,0.04,0.15,0.7,0.14,3,3.0,True,False,True,4764.0,0.73,0.36,True,0.2167,0.0051,0.0,59.0,3.0,49.0,262900.0,6403.0,83.0,True,1090.0,1019.0,670.0,73.7,7.0,52.0,31.0
6007000401,Butte County,California,0.0,0.0,0.07,0.02,0.04,0.65,0.22,0.06,0.15,0.74,0.1,0,0.0,False,False,False,4186.0,0.25,0.1,False,13.2946,0.0077,0.0,99.0,1.0,23.0,432900.0,7210.0,90.0,True,980.0,660.0,370.0,79.9,4.0,26.0,14.0
6007000402,Butte County,California,0.01,0.0,0.04,0.0,0.04,0.75,0.14,0.04,0.1,0.68,0.21,0,0.0,False,False,False,7973.0,0.28,0.12,False,13.3399,0.0099,0.0,97.0,2.0,17.0,366800.0,6034.0,79.0,True,940.0,830.0,540.0,80.0,5.0,18.0,8.0
6007000501,Butte County,California,0.01,0.0,0.03,0.0,0.07,0.67,0.21,0.06,0.08,0.78,0.13,0,0.0,False,False,False,4793.0,0.07,0.0,False,13.3422,0.0021,0.0,98.0,2.0,28.0,418200.0,7094.0,89.0,True,1050.0,690.0,450.0,80.8,13.0,37.0,24.0
6007000502,Butte County,California,0.02,0.01,0.1,0.0,0.03,0.57,0.25,0.06,0.05,0.88,0.05,2,1.0,True,False,True,4402.0,0.49,0.22,False,0.0,0.0047,0.0,100.0,4.0,63.0,279700.0,5674.0,75.0,True,1250.0,550.0,320.0,74.5,14.0,71.0,49.0
6007000601,Butte County,California,0.0,0.0,0.06,0.0,0.05,0.77,0.11,0.01,0.12,0.73,0.14,0,0.0,False,False,False,3530.0,0.21,0.08,False,0.3351,0.0014,0.0,75.0,2.0,19.0,333000.0,5180.0,69.0,True,990.0,740.0,450.0,79.0,7.0,24.0,13.0
6007000603,Butte County,California,0.03,0.0,0.03,0.0,0.08,0.7,0.16,0.06,0.03,0.89,0.06,2,1.0,True,False,True,3681.0,0.02,0.0,False,0.026,0.0089,0.0,87.0,4.0,53.0,364400.0,5338.0,71.0,True,1240.0,459.0,300.0,79.09,10.0,64.0,48.0
6007000604,Butte County,California,0.05,0.0,0.07,0.0,0.07,0.58,0.21,0.08,0.09,0.87,0.02,0,0.0,False,False,False,4245.0,0.45,0.2,False,0.2609,0.001,0.0,94.0,3.0,61.0,341000.0,5454.0,72.0,True,1230.0,470.0,270.0,76.7,10.0,75.0,57.0
6007000700,Butte County,California,0.0,0.0,0.02,0.0,0.02,0.84,0.11,0.02,0.09,0.74,0.15,0,0.0,False,False,False,4626.0,0.33,0.14,False,0.4753,0.0071,0.0,97.0,2.0,24.0,288300.0,5652.0,75.0,True,990.0,640.0,420.0,78.7,1.0,33.0,17.0
6007000800,Butte County,California,0.0,0.0,0.01,0.0,0.03,0.85,0.09,0.02,0.14,0.67,0.17,0,0.0,False,False,False,5664.0,0.17,0.06,False,1.6131,0.0189,0.0,100.0,2.0,14.0,366700.0,4668.0,62.0,True,900.0,730.0,480.0,81.3,3.0,15.0,4.0
6007000901,Butte County,California,0.0,0.0,0.1,0.0,0.05,0.67,0.16,0.02,0.1,0.67,0.21,0,0.0,False,False,False,2656.0,0.16,0.05,False,13.0772,0.1559,0.0,93.0,2.0,13.0,398300.0,950.0,12.0,True,900.0,680.0,409.0,84.6,5.0,15.0,6.0
6007000903,Butte County,California,0.04,0.0,0.1,0.0,0.04,0.57,0.24,0.05,0.11,0.75,0.12,0,0.0,False,False,False,6697.0,0.55,0.25,False,12.8856,0.0458,0.0,99.0,2.0,32.0,276900.0,4912.0,65.0,True,1030.0,770.0,480.0,75.9,12.0,43.0,19.0
6007000904,Butte County,California,0.0,0.0,0.01,0.01,0.03,0.82,0.12,0.03,0.11,0.66,0.21,0,0.0,False,False,False,7107.0,0.33,0.14,False,1.8535,0.0374,0.0,99.0,2.0,20.0,396100.0,4283.0,56.0,True,940.0,940.0,670.0,80.5,10.0,27.0,17.0
6007001000,Butte County,California,0.04,0.01,0.01,0.0,0.06,0.73,0.14,0.02,0.07,0.87,0.04,0,0.0,False,False,False,4122.0,0.34,0.14,False,1.2478,0.1059,0.0,100.0,3.0,49.0,260100.0,5974.0,79.0,True,1200.0,540.0,320.0,,12.0,57.0,40.0
6007001100,Butte County,California,0.02,0.0,0.04,0.0,0.05,0.65,0.21,0.14,0.05,0.83,0.1,0,0.0,False,False,False,4388.0,0.51,0.23,False,13.3536,0.2839,0.0,98.0,3.0,45.0,270100.0,7582.0,92.0,True,1150.0,600.0,400.0,78.5,11.0,62.0,42.0
6007001200,Butte County,California,0.0,0.0,0.01,0.0,0.04,0.76,0.17,0.05,0.05,0.84,0.09,0,0.0,False,False,False,3706.0,0.47,0.21,False,13.3486,0.1639,0.0,97.0,3.0,43.0,283100.0,7764.0,93.0,True,1160.0,660.0,409.0,75.09,12.0,57.0,38.0
6007001300,Butte County,California,0.02,0.05,0.1,0.0,0.09,0.5,0.27,0.04,0.14,0.74,0.11,7,5.0,True,False,True,3689.0,0.71,0.35,True,0.228,0.1755,0.0,98.0,3.0,39.0,201500.0,5681.0,75.0,True,1070.0,950.0,520.0,77.5,11.0,51.0,26.0
6007001400,Butte County,California,0.0,0.0,0.01,0.0,0.0,0.81,0.16,0.08,0.12,0.67,0.2,0,0.0,False,False,False,6088.0,0.15,0.05,False,13.3524,0.0768,0.0,84.0,2.0,12.0,492700.0,6803.0,87.0,True,930.0,869.0,550.0,78.9,2.0,15.0,5.0
6007001500,Butte County,California,0.01,0.0,0.02,0.0,0.04,0.78,0.12,0.03,0.1,0.7,0.18,0,0.0,False,False,False,5834.0,0.29,0.12,False,13.3389,0.153,0.0,86.0,2.0,16.0,492400.0,7161.0,90.0,True,950.0,850.0,540.0,82.4,4.0,20.0,9.0
6007001600,Butte County,California,0.0,0.0,0.01,0.0,0.07,0.8,0.09,0.02,0.07,0.67,0.25,0,0.0,False,False,False,4753.0,0.17,0.06,False,9.423,0.1475,0.0002,93.0,2.0,14.0,451300.0,76.0,1.0,True,940.0,840.0,540.0,86.0,3.0,15.0,8.0
6007001702,Butte County,California,0.0,0.01,0.01,0.0,0.09,0.83,0.06,0.0,0.08,0.65,0.26,0,0.0,False,False,False,5727.0,0.27,0.11,False,1.865,0.1127,0.0001,99.0,5.0,19.0,177600.0,135.0,2.0,True,980.0,1090.0,760.0,77.7,6.0,26.0,12.0
6007001703,Butte County,California,0.0,0.01,0.0,0.0,0.01,0.88,0.08,0.03,0.13,0.61,0.25,3,2.0,True,False,True,2731.0,0.71,0.35,True,0.0163,0.1036,0.0001,99.0,4.0,20.0,175900.0,547.0,8.0,True,990.0,1100.0,790.0,77.0,11.0,39.0,6.0
6007001704,Butte County,California,0.0,0.01,0.0,0.0,0.04,0.82,0.13,0.0,0.11,0.68,0.2,4,3.0,True,False,True,3583.0,0.83,0.44,True,1.0044,0.1862,0.0001,97.0,5.0,38.0,181600.0,31.0,0.0,True,1080.0,1310.0,880.0,73.7,10.0,50.0,22.0
6007001800,Butte County,California,0.0,0.0,0.0,0.0,0.07,0.86,0.05,0.0,0.09,0.65,0.24,3,3.0,True,False,True,4356.0,0.65,0.31,True,0.9681,0.043,0.0,98.0,3.0,38.0,191100.0,687.0,9.0,True,1030.0,1220.0,880.0,75.59,6.0,36.0,17.0
6007001900,Butte County,California,0.0,0.02,0.0,0.0,0.04,0.88,0.03,0.0,0.08,0.61,0.29,0,0.0,False,False,False,2625.0,0.41,0.18,False,1.0036,0.0725,0.0,99.0,3.0,19.0,255100.0,737.0,10.0,True,980.0,1170.0,850.0,,4.0,25.0,14.0
6007002000,Butte County,California,0.0,0.01,0.0,0.0,0.05,0.84,0.09,0.0,0.13,0.62,0.24,0,0.0,False,False,False,4974.0,0.41,0.18,False,0.4384,0.0362,0.0,97.0,3.0,29.0,230900.0,1062.0,14.0,True,980.0,1030.0,730.0,78.5,10.0,31.0,9.0
6007002100,Butte County,California,0.0,0.0,0.0,0.0,0.11,0.78,0.08,0.03,0.15,0.55,0.29,2,2.0,True,False,True,3603.0,0.69,0.33,True,1.2703,0.0137,0.0,97.0,3.0,27.0,211200.0,1177.0,15.0,True,1050.0,1150.0,800.0,76.4,6.0,41.0,17.0
6007002200,Butte County,California,0.0,0.0,0.02,0.0,0.03,0.85,0.08,0.0,0.09,0.64,0.25,3,2.0,True,False,True,5138.0,0.68,0.33,True,13.3816,0.0632,0.0,98.0,3.0,31.0,281700.0,255.0,4.0,True,1010.0,1140.0,810.0,79.8,9.0,37.0,9.0
6007002300,Butte County,California,0.0,0.01,0.0,0.0,0.05,0.85,0.09,0.03,0.06,0.63,0.29,0,0.0,False,False,False,4263.0,0.53,0.24,False,13.2416,0.1455,0.0001,97.0,3.0,24.0,223400.0,339.0,5.0,True,969.0,1150.0,830.0,76.5,3.0,31.0,12.0
6007002400,Butte County,California,0.0,0.02,0.01,0.0,0.1,0.77,0.09,0.0,0.07,0.57,0.34,8,5.0,True,False,True,4660.0,0.84,0.46,True,9.1811,0.2114,0.0003,97.0,5.0,22.0,220800.0,30.0,0.0,True,1090.0,1420.0,980.0,76.7,24.0,50.0,18.0
6007002500,Butte County,California,0.05,0.02,0.15,0.0,0.11,0.57,0.14,0.02,0.17,0.72,0.09,4,3.0,True,False,True,5946.0,0.9,0.53,True,13.47,0.0669,0.0,94.0,4.0,33.0,210400.0,413.0,6.0,True,1120.0,930.0,550.0,76.0,11.0,61.0,29.0
6007002601,Butte County,California,0.01,0.0,0.01,0.0,0.1,0.79,0.08,0.02,0.12,0.51,0.36,0,0.0,False,False,False,2599.0,0.28,0.11,False,12.8736,0.1052,0.0001,96.0,4.0,13.0,265500.0,856.0,11.0,True,960.0,1160.0,810.0,79.4,2.0,18.0,10.0
6007002602,Butte County,California,0.0,0.02,0.0,0.0,0.06,0.83,0.07,0.0,0.08,0.57,0.33,4,3.0,True,False,True,3628.0,0.65,0.31,True,12.5112,0.0326,0.0,98.0,5.0,23.0,197800.0,670.0,9.0,True,990.0,1260.0,940.0,78.8,5.0,36.0,10.0
6007002700,Butte County,California,0.0,0.0,0.03,0.01,0.05,0.81,0.08,0.01,0.12,0.69,0.17,3,2.0,True,False,True,5953.0,0.75,0.38,True,12.9858,0.0392,0.0,99.0,3.0,29.0,210200.0,1406.0,18.0,True,1100.0,1170.0,800.0,75.2,5.0,47.0,19.0
6007002800,Butte County,California,0.07,0.0,0.03,0.0,0.09,0.68,0.12,0.01,0.15,0.63,0.2,5,4.0,True,True,True,3883.0,0.9,0.53,True,2.015,0.0172,0.0,89.0,4.0,48.0,153000.0,5431.0,72.0,True,1210.0,1160.0,740.0,70.3,6.0,63.0,32.0
6007002900,Butte County,California,0.01,0.01,0.26,0.0,0.1,0.51,0.08,0.01,0.11,0.71,0.16,4,3.0,True,True,True,2907.0,0.76,0.38,True,13.2246,0.012,0.0,99.0,3.0,30.0,187200.0,1445.0,18.0,True,1010.0,1040.0,630.0,71.7,11.0,49.0,17.0
6007003001,Butte County,California,0.05,0.04,0.08,0.0,0.14,0.53,0.14,0.06,0.15,0.68,0.16,8,6.0,True,False,True,2553.0,0.96,0.65,True,3.6681,0.0268,0.0,39.0,6.0,51.0,96300.0,3365.0,43.0,True,1190.0,1340.0,760.0,73.0,8.0,73.0,30.0
6007003002,Butte County,California,0.01,0.06,0.15,0.0,0.12,0.52,0.17,0.0,0.11,0.74,0.13,8,7.0,True,False,True,3158.0,0.89,0.51,True,13.228,0.0701,0.0,75.0,4.0,32.0,143100.0,2746.0,34.0,True,1210.0,1310.0,780.0,72.9,10.0,57.0,38.0
6007003100,Butte County,California,0.0,0.02,0.09,0.0,0.07,0.73,0.11,0.01,0.13,0.65,0.2,0,0.0,False,False,False,4573.0,0.38,0.17,False,12.9863,0.0674,0.0,98.0,3.0,17.0,234000.0,1226.0,15.0,True,990.0,1060.0,720.0,76.4,8.0,27.0,10.0
6007003200,Butte County,California,0.01,0.04,0.01,0.0,0.06,0.51,0.35,0.12,0.15,0.64,0.2,7,4.0,True,False,True,4210.0,0.89,0.51,True,13.2819,0.1391,0.0,97.0,5.0,30.0,188700.0,1636.0,20.0,True,1150.0,1460.0,950.0,75.8,12.0,58.0,23.0
6007003300,Butte County,California,0.0,0.03,0.05,0.0,0.06,0.73,0.12,0.03,0.06,0.7,0.22,5,3.0,True,False,True,4083.0,0.65,0.31,True,13.3977,0.1624,0.0001,93.0,4.0,22.0,276800.0,2020.0,25.0,True,1070.0,1220.0,790.0,79.8,6.0,33.0,17.0
6007003400,Butte County,California,0.0,0.0,0.0,0.0,0.02,0.47,0.49,0.31,0.16,0.69,0.14,0,0.0,False,False,False,3681.0,0.5,0.22,False,13.2257,0.0311,0.0,86.0,3.0,13.0,275500.0,8510.0,97.0,True,960.0,1030.0,630.0,76.5,9.0,32.0,10.0
6007003501,Butte County,California,0.01,0.01,0.02,0.0,0.04,0.55,0.35,0.16,0.22,0.66,0.11,1,1.0,True,False,True,3773.0,0.53,0.24,False,13.2211,0.0022,0.0,94.0,3.0,25.0,262600.0,6947.0,88.0,True,1030.0,1050.0,630.0,76.9,8.0,29.0,11.0
6007003502,Butte County,California,0.0,0.0,0.01,0.0,0.02,0.58,0.39,0.17,0.15,0.67,0.16,0,0.0,False,False,False,4495.0,0.58,0.27,False,13.2227,0.002,0.0,93.0,4.0,29.0,185900.0,4409.0,58.0,True,960.0,1070.0,600.0,77.2,6.0,35.0,12.0
6007003600,Butte County,California,0.0,0.02,0.01,0.0,0.12,0.56,0.33,0.07,0.12,0.7,0.16,0,0.0,False,False,False,4202.0,0.55,0.25,False,13.2733,0.0499,0.0,68.0,3.0,17.0,241000.0,6556.0,85.0,True,1030.0,980.0,610.0,81.2,6.0,35.0,13.0
6007003700,Butte County,California,0.01,0.0,0.2,0.0,0.04,0.61,0.13,0.03,0.09,0.73,0.16,7,5.0,True,False,True,4889.0,0.91,0.54,True,13.2267,0.0361,0.0,93.0,4.0,39.0,164000.0,2001.0,25.0,True,1150.0,1380.0,900.0,74.5,20.0,65.0,31.0
6009000120,Calaveras County,California,0.01,0.0,0.01,0.0,0.03,0.83,0.11,0.01,0.14,0.58,0.27,0,0.0,False,False,False,4694.0,0.33,0.14,False,34.9372,0.2142,0.0001,92.0,4.0,22.0,336400.0,51.0,0.0,True,969.0,1080.0,670.0,79.5,10.0,20.0,7.0
6009000121,Calaveras County,California,0.0,0.01,0.0,0.0,0.05,0.84,0.08,0.02,0.05,0.63,0.3,0,0.0,False,False,False,4483.0,0.49,0.22,False,34.4919,0.0917,0.0001,95.0,3.0,25.0,371500.0,142.0,2.0,True,950.0,1060.0,720.0,78.8,4.0,27.0,11.0
6009000122,Calaveras County,California,0.01,0.02,0.0,0.0,0.06,0.85,0.08,0.0,0.02,0.57,0.4,0,0.0,False,False,False,3560.0,0.49,0.22,False,34.4662,0.1407,0.0001,96.0,4.0,25.0,305700.0,177.0,3.0,True,940.0,1090.0,750.0,86.6,8.0,27.0,8.0
6009000210,Calaveras County,California,0.0,0.0,0.01,0.0,0.06,0.76,0.17,0.0,0.07,0.69,0.22,0,0.0,False,False,False,11100.0,0.21,0.08,False,32.3979,0.1404,0.0,95.0,3.0,21.0,370900.0,282.0,4.0,True,950.0,1000.0,620.0,84.9,4.0,14.0,4.0
6009000220,Calaveras County,California,0.01,0.0,0.03,0.0,0.03,0.81,0.11,0.01,0.12,0.68,0.18,0,0.0,False,False,False,6795.0,0.64,0.31,False,34.9492,0.1912,0.0001,95.0,4.0,24.0,283300.0,78.0,1.0,True,980.0,1030.0,620.0,79.09,4.0,36.0,9.0
6009000300,Calaveras County,California,0.0,0.0,0.01,0.0,0.08,0.76,0.12,0.0,0.1,0.61,0.27,6,3.0,True,False,True,7496.0,0.81,0.43,True,26.6071,0.1722,0.0013,94.0,4.0,35.0,265700.0,92.0,1.0,True,1050.0,1350.0,919.0,75.7,5.0,46.0,27.0
6009000400,Calaveras County,California,0.0,0.02,0.02,0.0,0.02,0.83,0.07,0.01,0.06,0.61,0.32,6,4.0,True,False,True,2722.0,0.74,0.37,True,22.0808,0.1141,0.0003,97.0,6.0,34.0,243300.0,38.0,0.0,True,1019.0,1380.0,940.0,78.8,12.0,41.0,21.0
6009000501,Calaveras County,California,0.0,0.0,0.0,0.0,0.0,0.87,0.11,0.04,0.17,0.5,0.31,0,0.0,False,False,False,2776.0,0.47,0.21,False,1.9814,0.0593,0.0002,99.0,6.0,27.0,331600.0,160.0,2.0,True,930.0,1130.0,770.0,80.0,8.0,23.0,4.0
6009000503,Calaveras County,California,0.0,0.02,0.02,0.0,0.0,0.9,0.06,0.01,0.04,0.54,0.4,0,0.0,False,False,False,1431.0,0.32,0.14,False,0.4849,0.0938,0.0002,92.0,6.0,21.0,304900.0,228.0,3.0,True,900.0,1120.0,760.0,84.1,8.0,19.0,8.0
6009000504,Calaveras County,California,0.0,0.0,0.01,0.01,0.02,0.93,0.0,0.0,0.03,0.55,0.41,0,0.0,False,False,False,457.0,0.51,0.23,False,0.0875,0.198,0.0006,95.0,4.0,20.0,289600.0,68.0,1.0,True,969.0,1250.0,840.0,,10.0,26.0,11.0
6011000100,Colusa County,California,0.0,0.0,0.0,0.0,0.03,0.31,0.65,0.06,0.14,0.72,0.12,1,1.0,True,False,True,5647.0,0.55,0.25,False,13.7008,0.0131,0.0,70.0,3.0,21.0,301800.0,6846.0,87.0,True,969.0,1090.0,560.0,80.7,7.0,31.0,14.0
6011000200,Colusa County,California,0.01,0.01,0.01,0.0,0.03,0.44,0.5,0.02,0.17,0.65,0.17,0,0.0,False,False,False,5027.0,0.64,0.3,False,13.2282,0.0088,0.0,74.0,3.0,27.0,274300.0,6111.0,80.0,True,950.0,1110.0,620.0,77.9,2.0,37.0,10.0
6011000300,Colusa County,California,0.0,0.02,0.02,0.0,0.01,0.2,0.74,0.06,0.17,0.71,0.11,2,2.0,True,False,True,5963.0,0.67,0.32,True,13.7014,0.0124,0.0,79.0,2.0,24.0,252100.0,2738.0,34.0,True,930.0,1060.0,530.0,82.6,2.0,40.0,12.0
6011000400,Colusa County,California,0.03,0.01,0.0,0.0,0.02,0.55,0.36,0.0,0.11,0.67,0.2,5,3.0,True,False,True,2252.0,0.7,0.34,True,10.5357,0.0849,0.0002,50.0,3.0,13.0,253900.0,2190.0,27.0,True,1010.0,1300.0,819.0,83.9,4.0,37.0,19.0
6011000500,Colusa County,California,0.03,0.0,0.01,0.0,0.03,0.43,0.48,0.04,0.09,0.76,0.14,0,0.0,False,False,False,2565.0,0.59,0.27,False,13.2318,0.0051,0.0,79.0,2.0,19.0,221800.0,5791.0,77.0,True,940.0,1050.0,590.0,76.0,3.0,35.0,10.0
6013301000,Contra Costa County,California,0.1,0.0,0.02,0.0,0.03,0.62,0.22,0.1,0.12,0.73,0.13,0,0.0,False,False,False,5150.0,0.35,0.15,False,19.0097,0.0484,0.0009,84.0,3.0,27.0,388500.0,7523.0,92.0,True,960.0,1150.0,710.0,78.3,5.0,25.0,12.0
6013302005,Contra Costa County,California,0.15,0.0,0.03,0.02,0.05,0.4,0.33,0.12,0.14,0.73,0.11,3,2.0,True,False,True,7290.0,0.69,0.33,True,2.2765,0.0023,0.0,97.0,2.0,39.0,330300.0,6072.0,80.0,True,1010.0,1050.0,530.0,77.9,4.0,39.0,6.0
6013302006,Contra Costa County,California,0.06,0.01,0.07,0.0,0.06,0.47,0.35,0.08,0.15,0.78,0.06,0,0.0,False,False,False,3775.0,0.34,0.14,False,0.4717,0.0008,0.0,98.0,2.0,18.0,408100.0,3284.0,42.0,True,960.0,810.0,370.0,78.8,3.0,18.0,6.0
6013302007,Contra Costa County,California,0.07,0.01,0.06,0.02,0.07,0.39,0.38,0.23,0.11,0.78,0.09,0,0.0,False,False,False,6652.0,0.46,0.2,False,8.8153,0.0016,0.0,94.0,2.0,27.0,401400.0,5342.0,71.0,True,969.0,960.0,450.0,75.59,5.0,32.0,12.0
6013302008,Contra Costa County,California,0.1,0.01,0.06,0.01,0.08,0.34,0.4,0.2,0.2,0.71,0.07,0,0.0,False,False,False,8781.0,0.24,0.1,False,26.9009,0.0013,0.0,91.0,2.0,17.0,497700.0,5018.0,67.0,True,919.0,770.0,340.0,84.4,3.0,24.0,8.0
6013302009,Contra Costa County,California,0.2,0.0,0.22,0.0,0.06,0.21,0.29,0.2,0.1,0.78,0.1,0,0.0,False,False,False,7279.0,0.4,0.17,False,7.4993,0.0015,0.0,63.0,2.0,27.0,445200.0,4739.0,63.0,True,969.0,910.0,350.0,76.3,5.0,25.0,14.0
6013302010,Contra Costa County,California,0.06,0.0,0.07,0.0,0.13,0.46,0.32,0.12,0.13,0.76,0.09,0,0.0,False,False,False,11767.0,0.02,0.0,False,2.0038,0.0008,0.0,45.0,2.0,14.0,457900.0,4894.0,65.0,True,890.0,730.0,340.0,80.9,1.0,6.0,2.0
6013303102,Contra Costa County,California,0.1,0.0,0.14,0.0,0.06,0.45,0.26,0.09,0.15,0.75,0.09,0,0.0,False,False,False,9625.0,0.31,0.13,False,7.1966,0.0009,0.0,14.0,1.0,21.0,634000.0,4849.0,64.0,True,880.0,790.0,340.0,83.7,5.0,20.0,6.0
6013303103,Contra Costa County,California,0.08,0.02,0.07,0.0,0.06,0.47,0.33,0.13,0.12,0.77,0.1,0,0.0,False,False,False,12652.0,0.43,0.19,False,26.623,0.0004,0.0,32.0,2.0,30.0,515800.0,6522.0,85.0,True,930.0,850.0,390.0,81.0,5.0,26.0,10.0
6013303201,Contra Costa County,California,0.17,0.0,0.16,0.05,0.07,0.37,0.17,0.07,0.11,0.77,0.11,0,0.0,False,False,False,12171.0,0.21,0.08,False,25.2002,0.0006,0.0,98.0,2.0,23.0,548700.0,3549.0,46.0,True,890.0,810.0,340.0,80.3,5.0,19.0,4.0
6013303202,Contra Costa County,California,0.08,0.0,0.06,0.0,0.11,0.55,0.19,0.06,0.13,0.78,0.08,0,0.0,False,False,False,7439.0,0.08,0.01,False,1.4467,0.001,0.0,18.0,2.0,22.0,523400.0,5545.0,74.0,True,919.0,750.0,350.0,79.5,15.0,14.0,2.0
6013303203,Contra Costa County,California,0.1,0.01,0.13,0.0,0.06,0.48,0.23,0.07,0.12,0.71,0.15,0,0.0,False,False,False,10070.0,0.12,0.03,False,4.6036,0.0007,0.0,89.0,1.0,24.0,625300.0,5213.0,69.0,True,880.0,860.0,470.0,82.5,4.0,14.0,4.0
6013303204,Contra Costa County,California,0.06,0.0,0.04,0.0,0.05,0.51,0.33,0.11,0.14,0.68,0.17,0,0.0,False,False,False,4751.0,0.46,0.2,False,0.9386,0.0009,0.0,9.0,2.0,30.0,429400.0,5593.0,74.0,True,990.0,1040.0,590.0,79.9,9.0,30.0,15.0
6013303205,Contra Costa County,California,0.03,0.01,0.06,0.02,0.1,0.64,0.16,0.01,0.06,0.64,0.29,0,0.0,False,False,False,8931.0,0.12,0.03,False,26.6211,0.0005,0.0,72.0,2.0,24.0,538500.0,6224.0,82.0,True,860.0,1050.0,630.0,83.6,4.0,11.0,4.0
6013304001,Contra Costa County,California,0.1,0.0,0.12,0.0,0.06,0.61,0.11,0.04,0.09,0.63,0.27,0,0.0,False,False,False,5272.0,0.12,0.03,False,25.7071,0.0263,0.0,96.0,1.0,17.0,690600.0,1264.0,16.0,True,840.0,810.0,409.0,,5.0,9.0,3.0
6013304002,Contra Costa County,California,0.03,0.04,0.01,0.0,0.06,0.6,0.32,0.15,0.14,0.63,0.22,0,0.0,False,False,False,1463.0,0.36,0.15,False,26.7591,0.0094,0.0001,73.0,3.0,24.0,606600.0,4606.0,61.0,True,950.0,960.0,520.0,77.8,10.0,22.0,14.0
6013304003,Contra Costa County,California,0.02,0.0,0.06,0.0,0.02,0.74,0.16,0.06,0.08,0.65,0.25,0,0.0,False,False,False,3793.0,0.18,0.06,False,25.6658,0.0105,0.0001,84.0,2.0,19.0,649300.0,7106.0,89.0,True,900.0,990.0,590.0,81.2,3.0,13.0,9.0
